datetime,open,high,low,close,volume
2018-04-23,154.32,154.94,152.37,153.2,33590703
2018-04-24,153.89,154.16,148.94,149.95,71936047
2018-04-25,150.27,150.76,148.07,150.13,52455108
2018-04-26,152.09,153.8,151.58,153.29,44068880
2018-04-27,155.53,155.58,152.52,153.39,51358586
2018-04-30,153.76,154.7,151.92,152.3,35987230
2018-05-01,151.9,154.06,151.54,154.04,36942816
2018-05-02,154.3,154.3,153.13,153.13,348390
2018-05-03,152.36,153.11,152.36,153.11,545317
2018-05-04,152.46,156.38,152.34,156.02,42603963
2018-05-07,156.75,157.83,156.62,157.31,32985303
2018-05-08,156.93,157.49,156.01,157.15,26465858
2018-05-09,157.47,158.98,156.88,158.87,29843798
2018-05-10,159.39,160.63,159.25,160.51,27645008
2018-05-11,160.26,160.74,159.66,160.36,25001909
2018-05-14,160.72,161.65,160.37,160.64,22022774
2018-05-15,159.36,159.45,158.01,158.88,49905658
2018-05-16,159.07,160.28,158.99,159.91,23390821
2018-05-17,159.36,160.5,158.52,159.29,28085498
2018-05-18,158.71,159.23,158.23,158.47,27066882
2018-05-21,159.67,160.4,158.68,159.36,23439090
2018-05-22,160.07,160.35,158.87,159.15,19701971
2018-05-23,157.94,160.51,157.92,160.49,26969599
2018-05-24,160.46,160.73,158.83,160.45,27944870
2018-05-25,160.44,161.18,160.12,160.61,27624824
2018-05-29,159.84,160.8,158.94,159.9,41689229
2018-05-30,160.52,161.33,160.13,161.04,23161450
2018-05-31,161.0,162.01,160.52,160.94,36017741
2018-06-01,161.7,163.56,161.7,163.47,46274017
2018-06-04,163.86,164.98,163.78,164.94,20955330
2018-06-05,165.31,165.73,164.72,165.45,25153761
2018-06-06,165.63,166.45,164.79,166.42,25509111
2018-06-07,166.46,166.48,164.23,165.06,39900363
2018-06-08,164.25,165.49,163.88,165.07,31926552
2018-06-11,164.94,165.93,164.92,165.52,22605883
2018-06-12,165.75,166.55,165.57,166.39,23004011
2018-06-13,166.64,167.63,166.01,166.38,38175598
2018-06-14,167.14,168.34,167.02,168.06,36530996
2018-06-15,167.48,167.8,166.65,167.48,49553617
2018-06-18,166.46,167.52,165.9,167.38,32190335
2018-06-19,165.25,166.94,164.73,166.9,38772095
2018-06-20,167.65,168.78,167.52,168.09,33376231
2018-06-21,168.51,168.69,166.31,166.63,43930636
2018-06-22,167.2,167.25,165.66,166.26,30317596
2018-06-25,164.78,165.0,161.03,162.51,78968837
2018-06-26,163.1,164.12,162.51,163.18,39739688
2018-06-27,163.84,164.61,160.85,160.96,53514530
2018-06-28,160.76,162.89,160.43,162.34,46924781
2018-06-29,163.11,163.98,162.54,162.78,36798193
2018-07-02,161.25,163.92,160.9,163.87,32100298
2018-07-03,164.45,164.49,161.81,161.97,25846791
2018-07-05,163.03,164.12,162.19,163.98,32116311
2018-07-06,164.35,166.66,164.06,166.54,38037709
2018-07-09,167.37,168.07,166.73,168.03,27906312
2018-07-10,168.24,168.54,167.58,168.16,24183646
2018-07-11,166.87,167.92,166.72,167.3,31404023
2018-07-12,168.05,170.19,167.93,170.19,28675639
2018-07-13,170.15,170.6,169.7,170.33,28358719
2018-07-16,170.36,170.65,169.64,169.92,21584464
2018-07-17,168.14,171.31,168.12,170.95,32003350
2018-07-18,170.96,171.12,170.11,170.63,23495964
2018-07-19,170.07,170.58,169.58,169.78,31411495
2018-07-20,170.29,170.86,169.55,169.74,36869093
2018-07-23,169.23,170.36,168.56,170.28,22555764
2018-07-24,172.02,172.64,170.28,170.98,37248016
2018-07-25,171.04,173.48,170.97,173.37,36412829
2018-07-26,171.03,171.57,170.52,170.75,41562025
2018-07-27,171.89,171.94,167.47,168.44,60160971
2018-07-30,168.48,168.55,165.26,166.06,60986673
2018-07-31,166.67,167.98,165.79,167.33,47947107
2018-08-01,167.73,168.47,167.03,167.97,37582376
2018-08-02,166.78,170.45,166.71,170.26,48417650
2018-08-03,170.51,170.78,169.83,170.77,29168230
2018-08-06,170.67,171.83,170.45,171.78,25353609
2018-08-07,172.24,172.73,171.89,172.41,30440649
2018-08-08,172.18,172.93,171.7,172.61,23171974
2018-08-09,172.54,173.19,172.25,172.51,19020488
2018-08-10,171.34,171.86,170.55,171.19,34387800
2018-08-13,171.5,172.6,170.93,171.0,26460848
2018-08-14,171.66,172.27,170.74,172.07,21381931
2018-08-15,170.78,171.25,168.92,169.97,59267830
2018-08-16,171.24,171.64,170.2,170.53,28302132
2018-08-17,170.09,170.99,169.06,170.57,36418229
2018-08-20,170.96,171.01,169.75,170.41,25106596
2018-08-21,170.94,172.06,170.82,171.04,26794783
2018-08-22,170.66,171.9,170.46,171.7,18470951
2018-08-23,171.43,172.64,171.17,171.46,26261312
2018-08-24,172.03,173.19,171.99,173.05,23669161
2018-08-27,173.95,174.81,173.65,174.81,30433261
2018-08-28,175.25,175.46,174.7,175.07,20597298
2018-08-29,175.35,177.18,175.31,177.09,29528524
2018-08-30,176.78,177.83,176.19,176.78,29680346
2018-08-31,176.56,177.51,176.37,177.0,28897610
2018-09-04,176.48,176.77,175.3,176.25,29509042
2018-09-05,175.96,175.96,173.37,173.97,43117204
2018-09-06,174.06,174.25,171.25,172.41,46546531
2018-09-07,171.2,173.23,171.12,171.75,47312957
2018-09-10,172.71,172.83,171.39,172.33,26435620
2018-09-11,171.62,173.94,171.19,173.66,30715830
2018-09-12,173.42,173.52,171.66,173.14,36536380
2018-09-13,174.18,175.33,174.15,174.99,32163264
2018-09-14,175.12,175.39,173.79,174.48,31362748
2018-09-17,174.17,174.31,171.81,171.97,33720638
2018-09-18,172.14,174.24,172.03,173.39,32406106
2018-09-19,173.41,173.83,172.13,173.26,32104586
2018-09-20,174.44,175.41,174.04,175.17,34042959
2018-09-21,175.7,175.9,174.0,174.22,38576694
2018-09-24,172.96,174.77,172.24,174.7,35244097
2018-09-25,174.6,175.07,174.03,174.94,25661675
